"prod_id","prod_cd","prod_desc","prod_level8_desc","prod_level7_desc","prod_level6_desc","prod_level5_desc","prod_level4_desc","prod_level3_desc","prod_level2_desc","prod_level1_desc","prod_level0_desc"
"5995","E76","ASB SCH IV - 4%","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6209","H53","SAHAMKU RC-I","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6971","T20","FSMI2 TNB NON-VENDOR-I","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5242","024","MASTERCARD IKHWAN","","Classics","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5570","72_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6024","ERDF","ENTREPRENEURS REHABILITATION & DEV. FUND","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"6487","L15","STAFF MY FIRST HOME SCH-I(CGS)","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6142","H10_SHPHSE","BUSS FIN-MEDICAL/DENTAL PRAC-I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6613","MFCA","MASTER FOREIGN CURRENCY ACCOUNT","","","","","Current Account","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"5690","B16","BLANKET CONTRACT FINANCING","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5254","034","MAYBANKARD 2 AMEX PLATINUM","","Platinum","Amex","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"6464","IS_STRC","ISLM SHORT TERM REVOLVING CREDIT","","","","","Short Term Revolving Credit","Loans And Advances","Assets","On Balance Sheet","All Product"
"390185","AMINVEST_AMGDUSD","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6121","G34","ASB2 LOAN (STAFF)","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6672","NEF2","NEW ENTREPRENEUR FUND 2 (NEF2)","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"6508","LNCD_220","LONG NCD ISSUED/LT NCDPURCHASED(INV/TRD)","","","","Long Term - Fixed","NID Issued","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6592","MBB_GSPSCS","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6737","PMA","PREMIER MUDHARABAH CA","","","","","Current Account","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6596","MBB_LLCAU18","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5576","75_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5822","C8","BRIDGING LOAN","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6123","G5","CAR LOAN","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5675","AMINVEST_AMIGCF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6615","MGSC","MALAYSIA GOVERNMENT SEC CALLABLE","","","Bonds","Government","Securities","Investments","Assets","On Balance Sheet","All Product"
"6340","INE3","NEW ENTREPRENEUR FUND 2 - ISLAMIC (NEF2B-I)","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"5955","E34","ASM PREMIER","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6041","FCS_GOVL","FC SECURITIES - LOCAL GOVERNMENT","","","Bonds","Foreign Currency","Securities","Investments","Assets","On Balance Sheet","All Product"
"6733","PFX_SPOT","PFX_SPOT","","","","","","Spot","Forex","Off Balance Sheet","All Product"
"5959","E38","ASSAR - SCHEME II (SARAWAK)","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6371","IP36_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5694","B2","BUSINESS PLUS/NPGS","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6163","H1_SHPHSE","TERM FINANCING-I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5648","AMB_AMBDAN","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6207","H51","STUDY FINANCING SECURED-I","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5738","B8","UNSECURED BUS LOAN","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6811","QARDFC_DP","QARD FCY DEPOSIT","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"5452","277_261","STAFF COMPUTER LOAN","","","","","","Loans And Advances","Assets","On Balance Sheet","All Product"
"6184","H33_OTHLNS","BBA TERM FINANCING-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5282","088","WORLD MASTERCARD","","World","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5957","E36","MFB 1ST FUND","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5326","113","PARKSON CARD","","","Others","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"6834","R25","FSMI2 TNB NON-VENDOR","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6266","HDBS_HWDF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6020","E99","AMANAH SAHAM SARAWAK REFIN","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6245","H9","JUMPSTART-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5585","80_OD","POS","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"7057","W34","CROSS BORDER FIN-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5227","00_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5509","48_OD","FGS-NEF2","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6556","M46","SPP1M (SERVICING OF INTEREST)","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390168","QP05_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6792","Q4","CGC (1990) HAWKERS/PETTY TRADERS","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6054","FFF2","FUND FOR FOOD (3F)","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"5286","090","VISA GOLD MANCHESTER UNITED CO-BRAND","","Classics","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5244","026","MASTERCARD IKHWAN PLATINUM","","Platinum","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5816","C5","HECL -HOME EQUITY CREDIT LINE","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6083","FS","FLOOR STOCKING","","","","Floor Stocking","Auto","Loans And Advances","Assets","On Balance Sheet","All Product"
"6964","T14","TBVLT-I IWJ","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6106","G19","< 100K BNM HOPE (HL-STAFF)","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5631","A001_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6382","IP49_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6756","PSVR-I","PERSONAL SAVER-I","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6277","HDBS_HWSBF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6914","S42","PETRONAS DEALERS-FGS-FSMI2-I","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5284","08_OD","MSFF","","","","Personal","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6388","IP55_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6058","FLDC","FLOATING RATE FX BOND","","","Bonds","Foreign Currency","Securities","Investments","Assets","On Balance Sheet","All Product"
"6611","MDA","MURABAHAH DEPOSIT ACCOUNT","","","","","Term Deposits","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6327","IIBC","ISLAMIC INWARD BILL FOR COLLECTION","","","","","","Bill Of Collection","Trade","Off Balance Sheet","All Product"
"6321","IFC_DP","MUDHARABAH INTERBK FC DEPOSIT","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6314","IFCD_C_CD","ISLAMIC FC NON BANK DEPOSIT","","","","","Term Deposits","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6481","L1","STAFF HOME FINANCING-I","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390286","M7","AMANAH SAHAM JOHOR SCH IV","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5366","12_OD","MAXIHL","","","Housing","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6548","M39","AS 1M SCHEME A","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6466","IVCB","ISLAMIC CAGABOND REVERSED REPO","","","","","Reverse REPO","Investments","Assets","On Balance Sheet","All Product"
"5526","55_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6489","L18","FCOPF-i STAFF HOME FINANCING","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5961","E4","SHARE OPTION LOAN SCHEME (SOLS)","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5595","85_OD","INDUS3COMM WC-III","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6937","SG","SHIPPING GUARANTEE","","","","","","Shipping Guarantee","Trade","Off Balance Sheet","All Product"
"6678","NET_I-ACCOUNT","NET ACCOUNT-I - I-ACCOUNT","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6754","PSV EXT","PSV EXT","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6001","E81","ASB BISTARI SCH I","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6470","IWP_IFC","INTERBANK WAKALAH PLACEMENT ISLAMIC FOREIGN CURRENCY","","","","","FI","Interbank Placement","Assets","On Balance Sheet","All Product"
"6706","OSKUOB_OSKBCAP","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"7015","U50","AHB FINANCING-I","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7040","W13","PGBF HOME-i SJKP","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5713","B37","INDUS3COMM WORKING CAP II","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6346","IOBCS","ISLAMIC OUTWARD COLLECTION SUBBILL","","","","","","Bill Of Collection","Trade","Off Balance Sheet","All Product"
"6146","H11_OTHMORT","DIBS HOUSING FIN-I","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6325","IFRB","ISLAMIC FIXED RATE BOND","","Fixed","Bonds","Private Debt Securities","Securities","Investments","Assets","On Balance Sheet","All Product"
"5490","404","AMEX CORPORATE GOLD","","Others","Amex","Charge Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5423","19_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5370","131_OD","MAXIPLAN I MOR","","","Housing","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5818","C51","9.00:%FIXED RATE H/LOAN","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5831","CCA","CORPORATE CA","","","","","Current Account","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6716","OSKUOB_OSKSBF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5568","71_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6403","IP72_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6018","E97","AMANAH SAHAM ANGKASA","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6670","NDSG","NON DELIVERABLE SWAP PLACEMENT/GIVEN","","","","","Interest Rate","Swap","Derivatives","Off Balance Sheet","All Product"
"390181","ZC_NID_CD","ZERO COUPON NID","","","","Zero Coupon","NID Issued","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"5654","AMB_AMBEBTF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"7059","W38","BRIDGING I-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5368","130_OD","MAXIPLAN III DSR","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5238","01_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6952","STRC_MM","SHORT TERM REVOLVING CREDIT MYR","","","","","Short Term Revolving Credit","Loans And Advances","Assets","On Balance Sheet","All Product"
"6674","NEFB","NEW ENTREPRENEUR FUND 2 (NEF2A)","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"5814","C47","CORP STAFF HL-CAGAMAS","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7004","TA_TAGTF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6228","H73","DIRECT LEASING-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5650","AMB_AMBDAQ2SGD","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5381","136_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6916","S44","PETRONAS DEALERS-ENHANCER-I","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5915","E019_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6550","M40","ASB FLEXI","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5755","BG-FINCL","CUSTOMER LIABILITY-FINANCIAL GUARANTEE","","","","","Financial","Bank Guarantee","Trade","Off Balance Sheet","All Product"
"6066","FOBP-AP-WA","ISLAMIC FOREIGN WITHOUT ADVANCE","","","","","","Bills Negotiation","Trade","Off Balance Sheet","All Product"
"6962","T12","TBVLT-I MUR","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6079","FRTL-I_140","FLOATING RATE TERM LOAN ISLAMIC","","","","","FI","Interbank Placement","Assets","On Balance Sheet","All Product"
"6197","H42","HOUSE EXTRA-I","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7061","W4","SME PBF CLEAN-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
